Timestamp,bp_discharge,bp_discharge+1,bp_discharge+2,bp_discharge+3,bp_discharge+4,bp_discharge+5,bp_discharge+6,bp_discharge+7,bp_discharge+8,bp_discharge+9,bp_discharge+10,bp_discharge+11,bp_discharge+12,bp_discharge+13,bp_discharge+14,bp_discharge+15,bp_discharge+16,bp_discharge+17,bp_discharge+18,bp_discharge+19,bp_discharge+20,bp_discharge+21,bp_discharge+22,bp_discharge+23,bp_discharge+24,bp_discharge+25,bp_discharge+26,bp_discharge+27,bp_discharge+28,bp_discharge+29,bp_discharge+30,bp_discharge+31,bp_discharge+32,bp_discharge+33,bp_discharge+34,bp_discharge+35,bp_discharge+36,bp_discharge+37,bp_discharge+38,bp_discharge+39
4/11/2018,1.277,1.149,1.023,0.925,1.271,2.296,4.17,2.013,1.732,1.461,1.283,1.196,1.016,1.291,0.994,0.858,1.006,1.138,1.165,0.989,0.936,0.911,0.787,0.73,0.677,0.637,0.599,0.57,0.554,0.507,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429
4/12/2018,1.149,1.023,0.925,1.271,2.296,4.17,2.013,1.732,1.461,1.283,1.196,1.016,1.291,0.994,0.858,1.006,1.138,1.165,0.989,0.936,0.911,0.787,0.73,0.677,0.637,0.599,0.57,0.554,0.507,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471
4/13/2018,1.023,0.925,1.271,2.296,4.17,2.013,1.732,1.461,1.283,1.196,1.016,1.291,0.994,0.858,1.006,1.138,1.165,0.989,0.936,0.911,0.787,0.73,0.677,0.637,0.599,0.57,0.554,0.507,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425
4/14/2018,0.925,1.271,2.296,4.17,2.013,1.732,1.461,1.283,1.196,1.016,1.291,0.994,0.858,1.006,1.138,1.165,0.989,0.936,0.911,0.787,0.73,0.677,0.637,0.599,0.57,0.554,0.507,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384
4/15/2018,1.271,2.296,4.17,2.013,1.732,1.461,1.283,1.196,1.016,1.291,0.994,0.858,1.006,1.138,1.165,0.989,0.936,0.911,0.787,0.73,0.677,0.637,0.599,0.57,0.554,0.507,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368
4/16/2018,2.296,4.17,2.013,1.732,1.461,1.283,1.196,1.016,1.291,0.994,0.858,1.006,1.138,1.165,0.989,0.936,0.911,0.787,0.73,0.677,0.637,0.599,0.57,0.554,0.507,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34
4/17/2018,4.17,2.013,1.732,1.461,1.283,1.196,1.016,1.291,0.994,0.858,1.006,1.138,1.165,0.989,0.936,0.911,0.787,0.73,0.677,0.637,0.599,0.57,0.554,0.507,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328
4/18/2018,2.013,1.732,1.461,1.283,1.196,1.016,1.291,0.994,0.858,1.006,1.138,1.165,0.989,0.936,0.911,0.787,0.73,0.677,0.637,0.599,0.57,0.554,0.507,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935
4/19/2018,1.732,1.461,1.283,1.196,1.016,1.291,0.994,0.858,1.006,1.138,1.165,0.989,0.936,0.911,0.787,0.73,0.677,0.637,0.599,0.57,0.554,0.507,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454
4/20/2018,1.461,1.283,1.196,1.016,1.291,0.994,0.858,1.006,1.138,1.165,0.989,0.936,0.911,0.787,0.73,0.677,0.637,0.599,0.57,0.554,0.507,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379
4/21/2018,1.283,1.196,1.016,1.291,0.994,0.858,1.006,1.138,1.165,0.989,0.936,0.911,0.787,0.73,0.677,0.637,0.599,0.57,0.554,0.507,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342
4/22/2018,1.196,1.016,1.291,0.994,0.858,1.006,1.138,1.165,0.989,0.936,0.911,0.787,0.73,0.677,0.637,0.599,0.57,0.554,0.507,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318
4/23/2018,1.016,1.291,0.994,0.858,1.006,1.138,1.165,0.989,0.936,0.911,0.787,0.73,0.677,0.637,0.599,0.57,0.554,0.507,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302
4/24/2018,1.291,0.994,0.858,1.006,1.138,1.165,0.989,0.936,0.911,0.787,0.73,0.677,0.637,0.599,0.57,0.554,0.507,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289
4/25/2018,0.994,0.858,1.006,1.138,1.165,0.989,0.936,0.911,0.787,0.73,0.677,0.637,0.599,0.57,0.554,0.507,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275
4/26/2018,0.858,1.006,1.138,1.165,0.989,0.936,0.911,0.787,0.73,0.677,0.637,0.599,0.57,0.554,0.507,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262
4/27/2018,1.006,1.138,1.165,0.989,0.936,0.911,0.787,0.73,0.677,0.637,0.599,0.57,0.554,0.507,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26
4/28/2018,1.138,1.165,0.989,0.936,0.911,0.787,0.73,0.677,0.637,0.599,0.57,0.554,0.507,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258
4/29/2018,1.165,0.989,0.936,0.911,0.787,0.73,0.677,0.637,0.599,0.57,0.554,0.507,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246
4/30/2018,0.989,0.936,0.911,0.787,0.73,0.677,0.637,0.599,0.57,0.554,0.507,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239
5/1/2018,0.936,0.911,0.787,0.73,0.677,0.637,0.599,0.57,0.554,0.507,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226
5/2/2018,0.911,0.787,0.73,0.677,0.637,0.599,0.57,0.554,0.507,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218
5/3/2018,0.787,0.73,0.677,0.637,0.599,0.57,0.554,0.507,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209
5/4/2018,0.73,0.677,0.637,0.599,0.57,0.554,0.507,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195
5/5/2018,0.677,0.637,0.599,0.57,0.554,0.507,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194
5/6/2018,0.637,0.599,0.57,0.554,0.507,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19
5/7/2018,0.599,0.57,0.554,0.507,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173
5/8/2018,0.57,0.554,0.507,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174
5/9/2018,0.554,0.507,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173
5/10/2018,0.507,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157
5/11/2018,1.207,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149
5/12/2018,0.753,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144
5/13/2018,0.659,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13
5/14/2018,0.577,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123
5/15/2018,0.54,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122
5/16/2018,0.505,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118
5/17/2018,0.483,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109
5/18/2018,0.459,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102
5/19/2018,0.439,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095
5/20/2018,0.429,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092
5/21/2018,0.471,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09
5/22/2018,0.425,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087
5/23/2018,0.384,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081
5/24/2018,0.368,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076
5/25/2018,0.34,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07
5/26/2018,0.328,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067
5/27/2018,0.935,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071
5/28/2018,0.454,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064
5/29/2018,0.379,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061
5/30/2018,0.342,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059
5/31/2018,0.318,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063
6/1/2018,0.302,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063,0.05
6/2/2018,0.289,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063,0.05,0.048
6/3/2018,0.275,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063,0.05,0.048,0.046
6/4/2018,0.262,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063,0.05,0.048,0.046,0.044
6/5/2018,0.26,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063,0.05,0.048,0.046,0.044,0.044
6/6/2018,0.258,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063,0.05,0.048,0.046,0.044,0.044,0.054
6/7/2018,0.246,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063,0.05,0.048,0.046,0.044,0.044,0.054,0.054
6/8/2018,0.239,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063,0.05,0.048,0.046,0.044,0.044,0.054,0.054,0.044
6/9/2018,0.226,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063,0.05,0.048,0.046,0.044,0.044,0.054,0.054,0.044,0.042
6/10/2018,0.218,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063,0.05,0.048,0.046,0.044,0.044,0.054,0.054,0.044,0.042,0.039
6/11/2018,0.209,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063,0.05,0.048,0.046,0.044,0.044,0.054,0.054,0.044,0.042,0.039,0.037
6/12/2018,0.195,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063,0.05,0.048,0.046,0.044,0.044,0.054,0.054,0.044,0.042,0.039,0.037,0.038
6/13/2018,0.194,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063,0.05,0.048,0.046,0.044,0.044,0.054,0.054,0.044,0.042,0.039,0.037,0.038,0.041
6/14/2018,0.19,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063,0.05,0.048,0.046,0.044,0.044,0.054,0.054,0.044,0.042,0.039,0.037,0.038,0.041,0.042
6/15/2018,0.173,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063,0.05,0.048,0.046,0.044,0.044,0.054,0.054,0.044,0.042,0.039,0.037,0.038,0.041,0.042,0.037
6/16/2018,0.174,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063,0.05,0.048,0.046,0.044,0.044,0.054,0.054,0.044,0.042,0.039,0.037,0.038,0.041,0.042,0.037,0.031
6/17/2018,0.173,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063,0.05,0.048,0.046,0.044,0.044,0.054,0.054,0.044,0.042,0.039,0.037,0.038,0.041,0.042,0.037,0.031,0.058
6/18/2018,0.157,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063,0.05,0.048,0.046,0.044,0.044,0.054,0.054,0.044,0.042,0.039,0.037,0.038,0.041,0.042,0.037,0.031,0.058,0.121
6/19/2018,0.149,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063,0.05,0.048,0.046,0.044,0.044,0.054,0.054,0.044,0.042,0.039,0.037,0.038,0.041,0.042,0.037,0.031,0.058,0.121,0.154
6/20/2018,0.144,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063,0.05,0.048,0.046,0.044,0.044,0.054,0.054,0.044,0.042,0.039,0.037,0.038,0.041,0.042,0.037,0.031,0.058,0.121,0.154,0.108
6/21/2018,0.13,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063,0.05,0.048,0.046,0.044,0.044,0.054,0.054,0.044,0.042,0.039,0.037,0.038,0.041,0.042,0.037,0.031,0.058,0.121,0.154,0.108,0.073
6/22/2018,0.123,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063,0.05,0.048,0.046,0.044,0.044,0.054,0.054,0.044,0.042,0.039,0.037,0.038,0.041,0.042,0.037,0.031,0.058,0.121,0.154,0.108,0.073,0.06
6/23/2018,0.122,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063,0.05,0.048,0.046,0.044,0.044,0.054,0.054,0.044,0.042,0.039,0.037,0.038,0.041,0.042,0.037,0.031,0.058,0.121,0.154,0.108,0.073,0.06,0.068
6/24/2018,0.118,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063,0.05,0.048,0.046,0.044,0.044,0.054,0.054,0.044,0.042,0.039,0.037,0.038,0.041,0.042,0.037,0.031,0.058,0.121,0.154,0.108,0.073,0.06,0.068,0.065
6/25/2018,0.109,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063,0.05,0.048,0.046,0.044,0.044,0.054,0.054,0.044,0.042,0.039,0.037,0.038,0.041,0.042,0.037,0.031,0.058,0.121,0.154,0.108,0.073,0.06,0.068,0.065,0.056
6/26/2018,0.102,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063,0.05,0.048,0.046,0.044,0.044,0.054,0.054,0.044,0.042,0.039,0.037,0.038,0.041,0.042,0.037,0.031,0.058,0.121,0.154,0.108,0.073,0.06,0.068,0.065,0.056,0.048
6/27/2018,0.095,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063,0.05,0.048,0.046,0.044,0.044,0.054,0.054,0.044,0.042,0.039,0.037,0.038,0.041,0.042,0.037,0.031,0.058,0.121,0.154,0.108,0.073,0.06,0.068,0.065,0.056,0.048,0.049
6/28/2018,0.092,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063,0.05,0.048,0.046,0.044,0.044,0.054,0.054,0.044,0.042,0.039,0.037,0.038,0.041,0.042,0.037,0.031,0.058,0.121,0.154,0.108,0.073,0.06,0.068,0.065,0.056,0.048,0.049,0.047
6/29/2018,0.09,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063,0.05,0.048,0.046,0.044,0.044,0.054,0.054,0.044,0.042,0.039,0.037,0.038,0.041,0.042,0.037,0.031,0.058,0.121,0.154,0.108,0.073,0.06,0.068,0.065,0.056,0.048,0.049,0.047,0.047
6/30/2018,0.087,0.081,0.076,0.07,0.067,0.071,0.064,0.061,0.059,0.063,0.05,0.048,0.046,0.044,0.044,0.054,0.054,0.044,0.042,0.039,0.037,0.038,0.041,0.042,0.037,0.031,0.058,0.121,0.154,0.108,0.073,0.06,0.068,0.065,0.056,0.048,0.049,0.047,0.047,0.04
